Open Price,High Price,Low Price,Close Price,Trade Date
285.5,286.75,285,286,08/22/1995
284,286.25,283.25,286,08/21/1995
283.25,284.25,281.25,281.5,08/18/1995
281,282.5,280.5,281.75,08/17/1995
283,284.5,281,281.25,08/16/1995
279.5,281,278.5,281,08/15/1995
280,283.25,280,281,08/14/1995
270,280,268.25,279,08/11/95
278,279.25,277,277,08/10/95
278.25,279,277.25,278.25,08/09/95
275.5,279,275,278.5,08/08/95
273.5,275.5,271.25,273.25,08/07/95
279,279.25,276,276.25,08/04/95
276.25,279.75,276.25,278.75,08/03/95
282,282,277.25,279,08/02/95
283,283,281,282.5,08/01/95
284.5,284.5,277,282.25,07/31/1995
289,290.5,286.5,289.25,07/28/1995
294.5,294.5,289.75,290.75,07/27/1995
295,295,292.5,294.75,07/26/1995
297,297.75,294.75,296,07/25/1995
290.5,293.5,289,293.5,07/24/1995
291.5,294.25,291.5,293.75,07/21/1995
296.5,297.5,292,293.5,07/20/1995
292,297,291.5,296,07/19/1995
294.5,296.5,293.5,295.5,07/18/1995
293,300,293,294.25,07/17/1995
284,288.5,284,287,07/14/1995
286,286.75,284,284.5,07/13/1995
287,287.5,284.5,284.5,07/12/95
276.75,280.5,275.5,280.5,07/11/95
277,279.5,275.5,277.25,07/10/95
276.25,277.5,275.25,277,07/07/95
279,282,276.25,276.75,07/06/95
272.75,277,272,276.75,07/05/95
273.5,277.25,273.5,275.75,07/03/95
273,275,271.5,271.5,06/30/1995
270,271,267.5,268.5,06/29/1995
266,270.25,265.5,270,06/28/1995
267.25,267.25,260,263.75,06/27/1995
274,274,267,267,06/26/1995
279,280.5,277.5,279,06/23/1995
281.5,281.75,278.5,278.5,06/22/1995
278.5,282.5,278.25,282.5,06/21/1995
281.75,283.25,280.25,281,06/20/1995
282.5,285,280.5,283.75,06/19/1995
276.5,278,275.25,276.75,06/16/1995
276.5,280.75,276,277.75,06/15/1995
271.25,276.75,271.25,276.5,06/14/1995
267.5,271.5,267.25,271.5,06/13/1995
270.75,271.75,267.75,268,06/12/95
270.75,271,268.5,269.25,06/09/95
267.75,271.5,265.75,271,06/08/95
267.5,267.5,264.5,265.5,06/07/95
270,270.75,266.5,267,06/06/95
271,271,268.5,268.5,06/05/95
273.5,273.5,269.75,273,06/02/95
268,269.75,268,269.25,06/01/95
266.5,266.75,265,266,05/31/1995
266.5,268,265,266.5,05/30/1995
267.75,271.25,266.75,271,05/26/1995
266.75,267.25,265,267,05/25/1995
267.75,269.5,265.75,267.5,05/24/1995
265,269.75,265,268.25,05/23/1995
259.5,264,259.5,262.25,05/22/1995
256,256,252,252.25,05/19/1995
254,256,253.5,255,05/18/1995
252.75,255,252.5,253.5,05/17/1995
250,251.25,248.5,251.25,05/16/1995
251,251.25,248,250,05/15/1995
251.75,252.25,251,252.25,05/12/95
252,252.75,250.75,252.25,05/11/95
253,253,250.5,252.5,05/10/95
253,253.75,250,252.25,05/09/95
251.5,253.5,251.25,252.5,05/08/95
251,251,249,249.5,05/05/95
251.75,252.75,251.75,251.75,05/04/95
251.75,252,250.5,250.75,05/03/95
253,253.5,251.25,253,05/02/95
250,251.75,249.75,251.75,05/01/95
248.75,250,248.25,249.25,04/28/1995
249,250.25,248.5,248.75,04/27/1995
248.5,249.5,248.25,249.5,04/26/1995
247,249.75,247,248.75,04/25/1995
246.5,247.25,245.75,247.25,04/24/1995
246.5,247.25,245.5,246.75,04/21/1995
244.5,246.25,244.5,245.75,04/20/1995
244.25,245,243.5,244.5,04/19/1995
244.5,244.75,243,243.75,04/18/1995
246.25,247,244.5,245,04/17/1995
249.75,250,242,247,04/13/1995
250.75,251.25,250,250,04/12/95
251.25,252.5,250.5,252,04/11/95
250,252,248.75,251.5,04/10/95
250.5,251.25,249.5,250,04/07/95
250,250.25,249.25,249.75,04/06/95
251.5,251.5,250.25,250.5,04/05/95
252.75,252.75,251.5,252,04/04/95
250,254,249.75,253,04/03/95
251.75,252.25,249.75,249.75,03/31/1995
247.75,249.5,247,248.75,03/30/1995
249.5,250,246.25,248.75,03/29/1995
247.75,250,247.25,249.5,03/28/1995
246,248.75,245.75,248.5,03/27/1995
248,249,246.5,247,03/24/1995
246.25,247.75,246.25,247.25,03/23/1995
240,241.5,239.75,241.25,03/22/1995
239.75,241,239.5,240.75,03/21/1995
240.25,241,239.5,239.75,03/20/1995
240,241.5,239.75,240.5,03/17/1995
241.5,242.75,240.5,241,03/16/1995
241.5,242.5,240.5,242.25,03/15/1995
241,241.5,240,240.75,03/14/1995
239,241.25,239,241,03/13/1995
238.25,239.25,237.75,239,03/10/95
237.5,238.25,237.25,238,03/09/95
238,238.25,236.5,238,03/08/95
236.75,239,236.25,238.25,03/07/95
233.5,239,233.25,236.5,03/06/95
234.75,234.75,233,233.5,03/03/95
235.5,235.5,234.5,235,03/02/95
234.25,235.5,233.75,235.25,03/01/95
233.25,234.5,233.25,234.25,02/28/1995
233,233.5,232.75,233.25,02/27/1995
233.25,233.75,232.75,233,02/24/1995
232.75,233.75,232.25,233.5,02/23/1995
232.5,233,232,232.5,02/22/1995
232.25,232.5,231.25,232.25,02/21/1995
232.75,233.25,232.25,233,02/17/1995
233.75,233.75,233,233,02/16/1995
234.5,234.75,233.25,234.25,02/15/1995
233.75,235,233.5,234.5,02/14/1995
234.25,234.5,233.5,233.75,02/13/1995
234.5,235.5,233.5,234.75,02/10/95
232.5,234,231.5,233.75,02/09/95
233.5,234,233,233.5,02/08/95
234.75,235.5,233.5,233.75,02/07/95
232.75,236.5,232.25,235.75,02/06/95
232,233,232,232.5,02/03/95
230.5,232.25,230.5,232,02/02/95
229.5,231.5,229.25,231,02/01/95
229.25,230.5,229,229.5,01/31/1995
231.5,231.5,228.75,229.75,01/30/1995
232.5,233,232,232,01/27/1995
233,234,232.5,233.25,01/26/1995
233.5,233.5,232.75,233.25,01/25/1995
233.25,233.75,232.5,233.25,01/24/1995
232.75,233,231.5,233,01/23/1995
234.25,235,232.75,233.5,01/20/1995
234.25,234.75,233.5,234.5,01/19/1995
235.5,235.5,234.25,234.5,01/18/1995
235,236.5,234.5,235.5,01/17/1995
233.5,235,232.5,234.75,01/16/1995
234.5,235,233,234,01/13/1995
235,236.75,234.25,234.25,01/12/95
232.75,232.75,232,232.75,01/11/95
231.75,232.5,231.5,232,01/10/95
231.75,233.25,230.75,233,01/09/95
231.75,232,230.25,232,01/06/95
230,231,229.5,230.75,01/05/95
228.5,229.5,227.75,229,01/04/95
231,231,228,228.25,01/03/95
231.75,231.75,230.75,230.75,12/30/1994
232.5,233,231.25,231.25,12/29/1994
232.75,234,232.5,233.25,12/28/1994
231.5,235,231.5,232.75,12/27/1994
229.5,231.5,229.5,231.5,12/23/1994
229,230.75,229,229.75,12/22/1994
230,231.25,229.25,229.25,12/21/1994
215.75,219.25,215.25,219,12/20/1994
218.25,219,215.75,215.75,12/19/1994
217.25,218.5,217,218,12/16/1994
216.5,217,216,216.5,12/15/1994
218.5,218.5,216.25,216.25,12/14/1994
219.75,220,219,219,12/13/1994
219.75,220,219,220,12/12/94
218.5,219,216.5,218.75,12/09/94
215.25,217.5,215.25,217.25,12/08/94
213.75,217.75,213.75,215.75,12/07/94
216.75,216.75,214,214.25,12/06/94
215.75,218.25,215.25,218,12/05/94
216.25,217,214.75,215.75,12/02/94
213.25,216.5,213.25,214.25,12/01/94
212,213.25,211.5,213.25,11/30/1994
212.25,212.75,211.25,211.25,11/29/1994
212.5,213.75,212,212.25,11/28/1994
212.25,213.25,212.25,212.5,11/25/1994
215,215,210.5,211.75,11/23/1994
216,216.75,214.75,214.75,11/22/1994
217,217,216,216,11/21/1994
217.75,218.25,217,217,11/18/1994
217.75,218,216.5,217.75,11/17/1994
216.75,217.75,216.25,217,11/16/1994
216.75,218.75,216.5,217,11/15/1994
217,217.25,216.5,216.75,11/14/1994
220,220,217,217.25,11/11/94
219,222,218.5,219.5,11/10/94
217,219.25,215,219.25,11/09/94
216.75,217.5,216.5,217,11/08/94
216,217,215.5,217,11/07/94
215.75,216.25,215.25,216,11/04/94
216,216,215,215.25,11/03/94
215.75,217,215.5,215.75,11/02/94
215.75,216.5,215.25,215.75,11/01/94
216.25,216.5,215.5,215.5,10/31/1994
217.5,217.5,216.5,216.5,10/28/1994
215.5,219.5,215.5,218.25,10/27/1994
215,216,214.75,215.25,10/26/1994
216.75,217.5,215,215.25,10/25/1994
214,217.75,213.5,217.25,10/24/1994
217.25,217.75,214.5,214.5,10/21/1994
214.25,218.25,214.25,217.75,10/20/1994
214.5,214.75,214,214.25,10/19/1994
216,216.5,214.75,214.75,10/18/1994
217.25,218.5,216.25,216.75,10/17/1994
215.75,220,215.75,217.5,10/14/1994
215.5,215.75,214.5,215.75,10/13/1994
213.5,216,213.5,215.25,10/12/94
213.75,214.75,213.5,214,10/11/94
214,214,213.25,213.5,10/10/94
216,216.25,214,214,10/07/94
215,216,214.25,215.5,10/06/94
216.5,218.75,216.5,218,10/05/94
217.5,217.5,215.5,217.25,10/04/94
215,219,215,217.5,10/03/94
215,217,214.5,215.5,09/30/1994
214.5,215,214,214.75,09/29/1994
215.25,215.5,214.5,214.5,09/28/1994
216.25,216.5,215.5,215.75,09/27/1994
217,217.25,216.25,216.75,09/26/1994
217.5,217.75,216.5,216.75,09/23/1994
218.75,218.75,216.75,217.25,09/22/1994
218.25,219.5,210,210,09/21/1994
217,218.25,216.25,217.75,09/20/1994
216,216.5,215.25,216.25,09/19/1994
218,218,214.75,216.25,09/16/1994
220.5,220.5,216.75,216.75,09/15/1994
223,223,221,221,09/14/1994
224.5,224.5,223,224,09/13/1994
222,225,221.25,224.75,09/12/94
224,224.25,222.5,223.25,09/09/94
226,226.25,224.25,225,09/08/94
225.5,227,225,226.75,09/07/94
223.5,227.5,222,226,09/06/94
222,223,221.75,222.75,09/02/94
222,222,219.75,222,09/01/94
219.5,221,219.5,220.5,08/31/1994
220,220.25,218.25,218.75,08/30/1994
219.5,219.75,218.75,218.75,08/29/1994
221.25,221.5,220.25,220.25,08/26/1994
223,223,221.5,221.75,08/25/1994
220.75,224,220,223.25,08/24/1994
222.25,222.5,219,221,08/23/1994
221.25,222.25,220.25,221.5,08/22/1994
221,221.5,220.25,221,08/19/1994
220.75,221.5,220,220,08/18/1994
218.5,221,218.5,220.5,08/17/1994
217.75,219.25,217.75,219,08/16/1994
217,217.5,216.25,217.5,08/15/1994
219,219,217.25,217.5,08/12/94
219.5,220.75,218.25,219.5,08/11/94
218,219.5,217.5,219.5,08/10/94
220,220,217.75,218.25,08/09/94
216.25,222.5,215.5,219.75,08/08/94
214.75,217.5,214.5,217.25,08/05/94
214.75,215.25,214,215.25,08/04/94
215.75,216.5,215,215.25,08/03/94
217.25,219,216.5,218,08/02/94
217.5,218.5,214.75,218.25,08/01/94
217,219,217,219,07/29/1994
217,217.25,214.75,216.25,07/28/1994
219.5,220.5,217,217.25,07/27/1994
218,219.25,217.25,218.75,07/26/1994
215.25,217.5,215.25,217.25,07/25/1994
217,217.25,215,215.25,07/22/1994
217,217,214.75,215.25,07/21/1994
220.75,221.75,218,218.25,07/20/1994
237.5,238,235,235,07/19/1994
238.5,239.5,237,238.75,07/18/1994
236,239,235.5,237,07/15/1994
236.25,237.75,234.75,235.75,07/14/1994
233.75,236,233.75,236,07/13/1994
237.5,237.75,232,232.75,07/12/94
242,242,238.25,238.5,07/11/94
243,243,240,241,07/08/94
237.75,240.75,237.25,240.5,07/07/94
240,241,237.75,238.5,07/06/94
241,243,236.5,237,07/05/94
247,248.25,243.25,248,07/01/94
247,250,246.25,249,06/30/1994
253,253,246,246.25,06/29/1994
252,259.25,251.5,257.5,06/28/1994
255,255,245,248.25,06/27/1994
257.25,257.75,255,255.5,06/24/1994
259,260,256,257.5,06/23/1994
264.5,265.5,258.5,258.75,06/22/1994
267,268,261.75,265,06/21/1994
274,276,271.25,271.25,06/20/1994
284,285.75,282.75,284,06/17/1994
284,284,278,281.5,06/16/1994
282,284,280,280.25,06/15/1994
275,276,272.5,275,06/14/1994
271.5,277,269,275,06/13/1994
273,275,272.5,273,06/10/94
272.25,274.75,270.75,271.25,06/09/94
268,273,266.75,272,06/08/94
266,269.5,264,267.75,06/07/94
268.75,268.75,261.5,265.5,06/06/94
279,279,272,273,06/03/94
275,281.5,275,281.5,06/02/94
275,285,274.5,280.5,06/01/94
278.75,278.75,275.5,278.75,05/31/1994
266,267.5,264.25,267.25,05/27/1994
266,266.25,261.25,264.5,05/26/1994
267,270.5,263.5,266.75,05/25/1994
268,270,266.25,267.5,05/24/1994
274,278,271,275,05/23/1994
266.5,267,261,262,05/20/1994
266.5,267,261,262,05/19/1994
267.25,273.5,266,266,05/18/1994
265,266.25,264.75,266,05/17/1994
262.5,267.5,262.5,266.5,05/16/1994
259.25,260.5,259,260.5,05/13/1994
258.25,261,258.25,260.75,05/12/94
256.25,258.5,255.5,257.5,05/11/94
258,258.5,256.5,257,05/10/94
258,258.25,255.25,256.25,05/09/94
257,261.5,257,259.5,05/06/94
265.5,265.75,256,256.25,05/05/94
260.75,265,258,264.75,05/04/94
267.75,267.75,260.75,262,05/03/94
269.5,270.5,268,269.25,05/02/94
265,269.5,263.25,269,04/29/1994
261,264.5,261,263.75,04/28/1994
259,261,257.5,260.5,04/26/1994
257.75,259,255,258.25,04/25/1994
262,262.75,258.75,258.75,04/22/1994
261,262,260.25,261.75,04/21/1994
260.5,261.5,259.5,260.25,04/20/1994
261.5,262.5,257.75,259.5,04/19/1994
264,264.75,260.75,261.75,04/18/1994
264.75,266.75,263,264.75,04/15/1994
269.75,270,264.75,264.75,04/14/1994
272,273.25,270,270.75,04/13/1994
269,270,266.75,269.75,04/12/94
272.75,273.5,268,268.25,04/11/94
274.5,275,273,274,04/08/94
278,278.75,274.25,275,04/07/94
276.5,278,274.75,277.75,04/06/94
272.75,277,272.75,276.5,04/05/94
277,277,271.25,272.25,04/04/94
283.75,283.75,272.5,272.5,03/31/1994
284.5,284.75,283.25,284.25,03/30/1994
286,286.25,284.5,284.75,03/29/1994
284.25,287,282.75,286.5,03/28/1994
285,285.5,282.75,283,03/25/1994
285.25,286,284,285.75,03/24/1994
283,285.25,281.25,284,03/23/1994
285,285.75,282.5,282.5,03/22/1994
281,281.25,279,279.75,03/21/1994
279.25,283,278.75,281.25,03/18/1994
280.5,280.5,279.25,279.75,03/17/1994
276.5,281.25,276.5,279.75,03/16/1994
280,280,277,277,03/15/1994
276.5,280.5,276,280.25,03/14/1994
274,275.5,273.5,275,03/11/94
275.75,277,274,274.25,03/10/94
275,276.75,272.75,276.5,03/09/94
281,281,275,276.5,03/08/94
279,281,278.75,280.75,03/07/94
278.75,279.5,277.75,278.5,03/04/94
282.75,282.75,276,278.75,03/03/94
284.25,285.75,283,283.5,03/02/94
285,286,283.5,284.5,03/01/94
283.5,286,283,286,02/28/1994
285,285.75,283.25,283.75,02/25/1994
287.5,290.25,286.25,286.75,02/24/1994
,290.25,287.5,288,02/23/1994
287,289.5,284.5,289.5,02/22/1994
287.5,289.75,287.5,288.25,02/18/1994
294.5,295,288,288.5,02/17/1994
293,294.75,292.75,294,02/16/1994
296.5,296.75,293.25,293.5,02/15/1994
298.5,299,296.25,298,02/14/1994
295.75,298.5,295,298.5,02/11/94
295.5,296,293.5,295,02/10/94
290.75,295.75,290.75,295.25,02/09/94
291.5,292.25,290.75,291.5,02/08/94
287.5,292,287.25,291.5,02/07/94
290,290.5,288.25,288.25,02/04/94
292.5,293.75,290.75,290.75,02/03/94
289.75,292.5,287.75,292.5,02/02/94
291,292.25,289.5,290.75,02/01/94
289.25,290.5,287.5,290.25,01/31/1994
293.5,294.25,289.5,290,01/28/1994
299.75,300,294.5,295,01/27/1994
300,300.25,299,299.25,01/26/1994
301,301.25,298,299.25,01/25/1994
296.5,301.25,296.5,300.5,01/24/1994
295.75,298.25,294.75,298.25,01/21/1994
295,298,293.5,298,01/20/1994
298,300,295.25,295.75,01/19/1994
307.75,308,300.75,301.75,01/18/1994
309.5,310,306,307,01/17/1994
308.75,310.75,308.25,310,01/14/1994
310,311.75,307.5,310.25,01/13/1994
305.5,306,304.5,304.75,01/12/94
303.25,306.5,303.25,306,01/11/94
307.5,307.75,303,303.75,01/10/94
307.5,309.25,307.25,309.25,01/07/94
307.5,309.75,306.5,308.75,01/06/94
305.25,306,304.25,305.5,01/05/94
306.25,308.5,305.75,306,01/04/94
304.75,307,303.5,307,01/03/94
304.75,306.75,303.75,305.75,12/30/1993
303.75,304,302,303.75,12/29/1993
301.5,303,300.75,303,12/28/1993
299,302.5,298.5,301.75,12/27/1993
299.25,299.25,298.5,298.75,12/23/1993
289.5,291.75,288,290,12/22/1993
289.5,291.75,288,290,12/21/1993
289.5,291.75,288,290,12/20/1993
290.5,290.5,286.5,288,12/17/1993
287.75,288.75,287.25,288.5,12/16/1993
288,288.75,287,287.75,12/15/1993
284.5,289,282.75,287,12/14/1993
285.5,285.75,283.75,285,12/13/1993
287.75,288.25,285.5,286.25,12/10/93
289.5,289.75,286,288,12/09/93
288.5,290.75,288.5,289.75,12/08/93
286,288.25,285.75,287.75,12/07/93
283.5,285,282.75,285,12/06/93
284.5,286.5,283.75,284.5,12/03/93
280,286,277.5,286,12/02/93
278.75,281.5,278.5,279.75,12/01/93
282,282.5,279.25,279.25,11/30/1993
282.75,283.5,281,282.5,11/29/1993
279,283,279,283,11/26/1993
278,279.25,277.25,279.25,11/24/1993
277.75,278.5,277,277.75,11/23/1993
281.75,282,278,278,11/22/1993
282,282.5,280.25,281.5,11/19/1993
284.5,285,281.25,282.5,11/18/1993
279,283.75,278.5,283.5,11/17/1993
279.25,280.75,278.25,279.25,11/16/1993
278.25,282.25,275.75,279.25,11/15/1993
276.25,278,275.25,277.75,11/12/93
288,288,277.5,278,11/11/93
273.5,273.5,273.5,273.5,11/10/93
260,262.25,259.75,261.5,11/09/93
263,263,260.5,260.5,11/08/93
264.5,264.75,262.5,263.75,11/05/93
262,265,261.25,265,11/04/93
261.75,263,260.5,261.5,11/03/93
261.75,263,260.5,262.75,11/02/93
259,261.75,258,261,11/01/93
252.5,258.25,252.5,257.75,10/29/1993
254,255.25,253,253.25,10/28/1993
256,257,254.5,254.5,10/27/1993
256.75,257.5,254,255.5,10/26/1993
252.5,257.5,252,256.5,10/25/1993
255.25,256,253.25,253.75,10/22/1993
252.25,256,251.25,255.75,10/21/1993
252.75,253.5,251.75,252.75,10/20/1993
253.75,255.25,252.75,254.25,10/19/1993
248.75,253.5,248.25,253.25,10/18/1993
248.25,249.25,247,248.5,10/15/1993
248.75,250,247,248.5,10/14/1993
247,249.5,246.5,249.25,10/13/1993
245,245.25,243.25,244,10/12/93
242.5,244.75,242.25,244.5,10/11/93
242.25,243,240.5,242,10/08/93
238.25,242,238.25,241.75,10/07/93
238.25,239.25,237.5,238.25,10/06/93
237.75,238.5,236.25,236.5,10/05/93
239.75,240.25,236.75,237,10/04/93
243.75,244,239.5,242.75,10/01/93
242.5,245,242,244.5,09/30/1993
242,242.5,239.75,240.5,09/29/1993
245,245.75,242.75,243,09/28/1993
249.5,250.5,245.5,246.5,09/27/1993
248.5,249,247.75,248.75,09/24/1993
248.5,249.25,247,248.75,09/23/1993
243,246.75,243,246,09/22/1993
245,246.25,241.5,243,09/21/1993
240.5,240.5,238,239.5,09/20/1993
238.5,242.25,238.5,242,09/17/1993
233.5,236,232.25,235,09/16/1993
228.75,233,227.5,233,09/15/1993
229.5,231.25,228.75,228.75,09/14/1993
227.75,230.75,227.75,230.75,09/13/1993
227.75,229.75,226,226,09/10/93
226.25,227.75,225.75,227.75,09/09/93
227.5,229.5,226,226.75,09/08/93
229.5,229.75,225.5,225.75,09/07/93
228.25,229.75,226.5,229.5,09/03/93
226.5,228,226.25,227,09/02/93
229.75,229.75,225.25,225.25,09/01/93
232,232.75,228,229.25,08/31/1993
234,234.5,231.25,231.25,08/30/1993
233,234.5,230.75,234.5,08/27/1993
236.5,237,232.25,233,08/26/1993
236.75,238,236.5,236.5,08/25/1993
239,239.5,237,237,08/24/1993
237.25,239,237.25,239,08/23/1993
237,239,236,236.75,08/20/1993
236.75,239.5,235.75,237.75,08/19/1993
238.5,239.5,236.25,236.25,08/18/1993
236.75,238.25,236,238,08/17/1993
238,238.75,236,236.25,08/16/1993
238.25,240.75,237.25,238.75,08/13/1993
243,243.5,236,238,08/12/93
238.5,241.25,237.75,240.5,08/11/93
236.5,239,236.25,239,08/10/93
240.25,240.75,236.25,236.5,08/09/93
239.75,241.75,236,241.25,08/06/93
240.5,241.5,238.5,239.25,08/05/93
241.5,242.25,239.5,240.5,08/04/93
239.75,241.5,239,241.5,08/03/93
237,240.5,235,240.25,08/02/93
238.5,239.25,235.5,235.5,07/30/1993
240.25,241,238.75,238.75,07/29/1993
243.5,244.25,240.25,241.5,07/28/1993
243.5,245.5,241,245,07/27/1993
241.5,244,238,243,07/26/1993
244.5,246.5,243.5,244.25,07/23/1993
239.75,242.75,239.75,242.75,07/22/1993
242,242,235,235,07/21/1993
237,240,233.5,239.5,07/20/1993
246,248.5,235.5,237,07/19/1993
229,236,228,236,07/16/1993
234,235.5,228,229,07/15/1993
228,230.5,226.5,230.25,07/14/1993
229,231.75,226.25,228,07/13/1993
234.5,234.5,223.5,230.5,07/12/93
240.5,242,233.5,233.5,07/09/93
239,239.5,235.25,235.25,07/08/93
242,242.25,235,240,07/07/93
235.5,242.5,235.5,241,07/06/93
232,235,230.75,231,07/02/93
223.5,232.5,223,230.75,07/01/93
219.5,224.75,218.75,222.75,06/30/1993
218.5,219.75,217.5,217.75,06/29/1993
219,220,218.75,218.75,06/28/1993
220,220,218.5,219.25,06/25/1993
220,220.5,218.25,220.25,06/24/1993
220.75,221,219,219.75,06/23/1993
216.75,219.25,215.75,219,06/22/1993
216.75,221.75,216.75,218.25,06/21/1993
214.5,216.75,214.5,216.5,06/18/1993
214.25,216.75,214.25,215.25,06/17/1993
212.5,213.75,211.5,213.5,06/16/1993
214.75,215.5,212.5,212.5,06/15/1993
214.25,216.25,213.75,214.5,06/14/1993
217.5,218.25,214.75,215,06/11/93
219,219.5,217.25,217.25,06/10/93
219.75,220.5,219,219,06/09/93
223,223.25,220,220.25,06/08/93
220,222.25,220,222,06/07/93
219,219.75,216,219.5,06/04/93
220,221,218.5,218.75,06/03/93
219.75,220.25,218.75,219,06/02/93
223.75,223.75,218.75,219.25,06/01/93
224,224.75,223.5,224.5,05/28/1993
226,226,224.25,224.25,05/27/1993
225,227,223.5,226,05/26/1993
226.25,226.75,224,224.75,05/25/1993
227.75,227.75,226.25,227.5,05/24/1993
228,229,226.75,228,05/21/1993
226,226,220.75,221.75,05/20/1993
226,226,220.75,221.75,05/19/1993
222.5,225,222.25,224.75,05/18/1993
222,222.5,220.75,221.75,05/17/1993
224.5,224.5,222.75,222.75,05/14/1993
229.5,229.5,225,225.5,05/13/1993
226.5,229,226.5,229,05/12/93
225.75,226,224.75,225.75,05/11/93
226.5,226.5,224.25,224.5,05/10/93
229.5,229.75,227.5,227.5,05/07/93
227.25,229,226.75,229,05/06/93
226.75,227.25,226,226.75,05/05/93
228.75,229.25,227,227.5,05/04/93
229.5,230,227,229,05/03/93
226,228.75,226,228.5,04/30/1993
223.75,224.5,223.5,224.25,04/29/1993
223.5,223.75,222.5,223.25,04/28/1993
225.5,225.75,222.5,222.75,04/27/1993
224,226,223.75,225.75,04/26/1993
226.25,227,223.75,224.25,04/23/1993
227,227,225.5,226.25,04/22/1993
230.25,230.25,227.5,228,04/21/1993
230.5,231.5,230.25,231.5,04/20/1993
228,230,228,229.75,04/19/1993
231.25,231.75,227,227.5,04/16/1993
232.5,233,231.25,231.5,04/15/1993
232.5,232.5,229.75,231.25,04/14/1993
233.5,233.5,232.5,233,04/13/1993
232.25,233.25,231.75,233,04/12/93
231.75,232.5,231,232,04/08/93
229.25,231.75,228.25,231.5,04/07/93
229.25,230,228.75,229.25,04/06/93
230.25,230.25,228.75,229.75,04/05/93
230,231,229.5,231,04/02/93
230.5,231.5,229.75,229.75,04/01/93
230,230.5,229.5,230,03/31/1993
230.25,231,229.25,230.5,03/30/1993
229.25,230.5,228.25,230.25,03/29/1993
229,229.25,228,229,03/26/1993
229.25,231,227.5,228.75,03/25/1993
227.25,229,226.75,229,03/24/1993
224.75,229.25,224.75,227.5,03/23/1993
220.5,221,219.75,220.75,03/22/1993
219.25,221.5,218.75,221.5,03/19/1993
218.5,219.5,217.75,219.25,03/18/1993
215.75,218.5,215.75,218,03/17/1993
216,216.25,215,215.5,03/16/1993
213.75,215,213.75,214.5,03/15/1993
214,215,213.25,213.25,03/12/93
215.25,215.25,214.25,214.5,03/11/93
214.25,216.25,214.25,216,03/10/93
213.5,214.5,213.5,214.25,03/09/93
213.5,214.25,213,213.5,03/08/93
214.75,215,213.25,214,03/05/93
213.25,214.75,213.25,214.75,03/04/93
212.75,213.5,212.5,213.5,03/03/93
213.25,214,212.5,213.5,03/02/93
211.25,214.25,210.5,213.25,03/01/93
210.5,211.5,210.25,211,02/26/1993
211.75,211.75,210,210.25,02/25/1993
211.75,212.5,211.75,212,02/24/1993
211.5,212.5,211.5,211.75,02/23/1993
212.5,213,211.5,211.5,02/22/1993
213,213,212.5,212.5,02/19/1993
212.5,214,212.5,213,02/18/1993
212,213.25,211.75,212.5,02/17/1993
212.25,212.75,211.75,212,02/16/1993
212.25,212.5,211.75,212,02/12/93
213,214,212.25,212.25,02/11/93
214,214.25,212.75,213.75,02/10/93
212.25,214,212,213.5,02/09/93
211.5,211.75,211,211.5,02/08/93
212.25,213,211.75,211.75,02/05/93
213.5,213.75,212.25,212.25,02/04/93
212.75,213.5,212,213,02/03/93
213.75,214.5,212.5,213,02/02/93
214,214.25,213,213.25,02/01/93
215,215.5,214,214.5,01/29/1993
217,217,214.75,214.75,01/28/1993
216.5,217,216.25,217,01/27/1993
217,217.5,216.25,216.25,01/26/1993
218,218,217,217.25,01/25/1993
218.5,218.75,218,218.5,01/22/1993
218.25,219.25,217.75,218.5,01/21/1993
219.5,219.5,218.25,218.25,01/20/1993
218.5,220,218.5,219.75,01/19/1993
